num_processes,avg_burst_time,priority_variance,io_intensity,best_algorithm
43,6.986774986265801,2.6352073195582584,0.057844449447160606,1
33,5.707588822922074,2.130416919451857,0.9577898009882039,1
19,4.229474357111522,0.6535518837009974,0.9427243190941123,1
47,8.894804867317974,4.433021076202333,0.7851895431484084,1
12,4.532005966803719,2.2489232441066127,0.9913279015642206,1
25,8.349394955244193,0.9731125591038253,0.5444823328002629,1
43,4.952214177131966,1.838796754386448,0.9627683502532061,1
23,4.392499864824169,2.0706487626446353,0.07560504061675077,1
27,5.164118071026458,4.137689477834371,0.3656807482613713,1
15,3.7124008674772786,3.6680719028070103,0.22538126800676583,1
15,7.72848442158626,3.846524468206699,0.19583308413427003,1
28,5.5244835108323125,0.05515632214323607,0.14080294889267608,1
40,3.0899142563213555,2.0807699908988075,0.6224136415659967,1
44,9.096171159471115,2.4067207581766183,0.7813218557473051,1
28,4.455020992358903,0.09596138411528343,0.5782983994203607,1
7,5.891975750025898,1.299066043725171,0.14696270958820967,0
26,9.158248998680923,3.801449115610675,0.8111237699334709,1
6,6.618141963225929,0.6855485286449953,0.6359547071637285,0
28,2.0520823663752767,2.6765506572629585,0.3881657061269955,1
48,9.458489112521276,1.0760093600861875,0.674130295536063,1
34,6.6493724776427605,0.060603873219466364,0.25990497924283285,1
42,4.014150531913775,1.2060072879977075,0.3451922084942105,1
6,2.2534486539704854,4.879368774550269,0.9174858431319902,0
25,8.146226703432664,4.007685559414948,0.2905045056714204,1
37,6.580654803356621,4.797883221605167,0.4699882681579366,1
16,5.801149827786894,2.4392702196318123,0.8901411373960146,1
26,9.045033247458619,0.5486809933875175,0.7077213502675275,1
48,8.097374901020777,2.739797444868465,0.06220322616470275,1
29,2.365073917594761,2.2718866727998046,0.14730304427897034,1
31,3.805498610159934,4.22178541369808,0.007841590771916818,1
46,3.236402258330192,0.49041290392122294,0.6309217902291634,1
32,7.695516633154092,2.441205685108891,0.4476734254104183,1
20,1.3017919126220145,0.7502433234699213,0.13427485090227553,1
19,6.129007163841849,1.6233796344502998,0.9579341210567704,1
48,7.862128171666215,3.686785386938998,0.5296597239456199,1
7,8.890890730855745,2.3800906468438328,0.24189329411288918,0
41,4.078735738443167,1.8794414257288468,0.5006035711547075,1
11,8.391315742048116,1.9723813928501766,0.6796203327351078,1
25,1.995685632596865,2.297233842029933,0.07623921797356448,1
13,8.618070625610663,3.9250827191852844,0.274703815047892,1
43,2.147397960987842,4.460423444701172,0.8069654908839936,1
22,4.575585615043305,4.776673432519641,0.45966487040266124,1
8,8.175658292015981,3.9345169312764754,0.5465771420322949,0
29,2.349256846138964,1.5770344787400636,0.43281600220946925,1
18,3.0632625570937733,3.4406735304327105,0.04389994264300512,1
13,7.500273115537596,2.1880156202769596,0.16574977982015593,1
30,7.480328828914669,1.2733531102302558,0.4455416387418909,1
6,6.770328695967676,4.204357897129613,0.20918546540792782,0
24,7.2455360002039,0.19213174481162498,0.04997902865967874,1
32,5.884519990128366,4.508809960677118,0.8436496640518237,1
11,3.266191530162575,2.307387323123671,0.9811925291641158,1
48,4.111263941535275,3.1860073840414023,0.7931428739967394,1
12,2.634379451212831,3.2967696110289135,0.853784921704667,1
39,9.176055052002654,4.475588703532682,0.24197713031704537,1
18,6.250526152895084,3.183348410836037,0.9606269755131998,1
21,4.607662750872759,3.069667923800309,0.19692570445342839,1
40,5.1580522327971945,0.3332602028034498,0.9514298103618323,1
44,9.525550056506338,2.59204010972602,0.994819293965951,1
8,2.380162628044722,0.7508450040852083,0.7117228057460487,1
6,6.276068488151175,3.687168843607428,0.9811437317918219,0
10,5.5529981099601935,2.5611096040633723,0.5695397795671037,1
46,6.503088118911831,3.4011388960417666,0.25954178317609033,1
8,1.1629916543875645,0.20836450301192133,0.43699588566562086,1
33,8.849115180497364,0.4239600802290161,0.593560935378786,1
22,9.38906454235251,3.5816169403134115,0.07308156202701499,1
30,6.086198652302881,0.36042167999336683,0.6223432646172461,1
48,7.26985741489203,0.356283638826293,0.9811778367622945,1
38,9.302494430595662,0.06054237617443725,0.19010764978372763,1
14,7.3651477088205874,4.7825069914974,0.7925951162883833,1
40,2.3728513862283522,3.687541797295035,0.9078987937796194,1
18,6.186595241501319,1.7662570425103208,0.9437015928202208,1
35,6.460435417445703,1.4826779064382762,0.9601356044054472,1
19,4.817176041721474,1.7485161487292478,0.5214596387214719,1
12,7.627998120622506,3.8732676559059094,0.9773079079915037,1
18,9.409303132921133,3.306853055352072,0.7573102071344389,1
27,9.330116616160987,0.9259778393373397,0.1616714362369619,1
44,5.057554342637189,0.8705466766704217,0.47690010646797,1
25,2.019142412566797,0.4919782485669866,0.718331175372004,1
20,9.863570790661012,3.301513598506691,0.24734031581908333,1
49,8.550082778013408,3.8218633111086797,0.6406151835488874,1
22,2.1219641308294017,1.3252321416250201,0.6666004790466192,1
28,9.28757694355635,0.10472480515456406,0.1626997438085659,1
30,8.829067258559155,0.41085833738213673,0.5650853124527563,1
29,5.669542514134649,4.839300174225152,0.7716269109786077,1
49,6.321478921704363,1.4772238873871013,0.4988956645359419,1
45,4.591024334831173,3.846115739190668,0.012103116776107425,1
33,1.492854749398282,3.1233178442713188,0.009038469079292177,1
19,4.016775174813109,1.9096981982644796,0.3570293439700122,1
49,8.225681037382103,1.0284363109777757,0.926194068431782,1
5,1.0416882070414257,0.6069320907970321,0.22867677960360877,1
29,4.001492545220298,3.075064840194333,0.6343636888716871,1
11,4.58351824231849,3.87316890318894,0.22207587069332058,1
13,5.836560426441306,3.2195212677056535,0.3216699896595486,1
28,9.278700547714845,2.6515106662457915,0.848042089601484,1
5,4.1171139492936515,0.20975611715818132,0.7288614422699469,1
48,4.122578817066049,4.842443887971919,0.09539927731321063,1
12,7.637511232987736,3.9935709582728727,0.4287020209864336,1
28,5.069961468008264,1.4641101835048236,0.029169763645264468,1
15,3.021443406459838,4.899851646794254,0.480890146603009,1
21,5.07195564519424,3.0094079481816105,0.6624340117010681,1
12,2.2677131834181985,2.912113291036232,0.11850262359815156,1
39,2.58748287855601,3.7403658971476608,0.28888493890916567,1
39,5.4853099546553175,4.058848940450687,0.3978366255021569,1
37,4.770329045540931,3.2823930366575134,0.9195310246560497,1
9,9.2336131096129,0.6404787318310001,0.993255015422964,0
46,4.261545092049698,1.691337529972492,0.044911298995615856,1
43,6.225295152502391,4.640418201630249,0.761007923495392,1
